cluster_id,label,domain_tokens,tokens
BGC0001942,NRP,PF00891 PF00501 PF13193 PF00501 PF13193 PF00668 PF00975 PF00664 PF00005 PF00664 PF00005 PF00291 PF02423 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00109 PF16197 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF12680 PF00196,"['PF00891', 'PF00501', 'PF13193', 'PF00501', 'PF13193', 'PF00668', 'PF00975', 'PF00664', 'PF00005', 'PF00664', 'PF00005', 'PF00291', 'PF02423', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00109', 'PF16197', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF12680', 'PF00196']"
BGC0001944,Polyketide,PF13560 PF19054 PF05506 PF04185 PF19706 PF01370 PF13561 PF00126 PF03466 PF00679 PF03764 PF14492 PF03144 PF00009 PF00725 PF02737 PF08541 PF00107 PF01648 PF17837 PF13469 PF00975 PF00698 PF00550 PF00698 PF14765 PF00698 PF16197 PF02801 PF00109 PF00698 PF14765 PF00698 PF16197 PF00109 PF00550 PF00698 PF14765 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF00550 PF08659 PF13602 PF08659 PF14765 PF00109 PF16197 PF02801 PF00109 PF00550 PF08659 PF00109 PF18369 PF00109 PF16197 PF00109 PF00550 PF08659 PF14765 PF00698 PF14765 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF00550 PF08659 PF14765 PF00109 PF16197 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF00550 PF00698 PF00109 PF14765 PF00698 PF16197 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF00550 PF08659 PF18369 PF00698 PF16197 PF00109 PF00550 PF08659 PF00108 PF00698 PF16197 PF00109 PF00550 PF00698 PF00109 PF00698 PF16197 PF00109 PF00698 PF08990 PF08659 PF00698 PF16197 PF00109 PF08990 PF00550 PF08659 PF14765 PF00698 PF16197 PF02801 PF00109 PF00698 PF08659 PF08545 PF18369 PF00698 PF16197 PF02801 PF00109 PF00550 PF18369 PF08659 PF18369 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF18369 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF18369 PF00698 PF16197 PF02801 PF00109 PF00550 PF18369 PF08659 PF18369 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF18369 PF00698 PF16197 PF02801 PF00109 PF00550 PF18369 PF08659 PF18369 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF18369 PF00698 PF16197 PF02801 PF00109 PF00550 PF01494 PF03551 PF03703 PF03703 PF03703 PF01593 PF00196 PF00072 PF01061 PF00005 PF00149 PF00196 PF00491 PF00501 PF02909,"['PF13560', 'PF19054', 'PF05506', 'PF04185', 'PF19706', 'PF01370', 'PF13561', 'PF00126', 'PF03466', 'PF00679', 'PF03764', 'PF14492', 'PF03144', 'PF00009', 'PF00725', 'PF02737', 'PF08541', 'PF00107', 'PF01648', 'PF17837', 'PF13469', 'PF00975', 'PF00698', 'PF00550', 'PF00698', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00698', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF00698', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF13602', 'PF08659', 'PF14765', 'PF00109', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF00109', 'PF18369', 'PF00109', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF14765', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00109', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF00698', 'PF00109', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF00108', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF00698', 'PF00109', 'PF00698', 'PF16197', 'PF00109', 'PF00698', 'PF08990', 'PF08659', 'PF00698', 'PF16197', 'PF00109', 'PF08990', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00698', 'PF08659', 'PF08545', 'PF18369', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF18369', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF18369', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF18369', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF01494', 'PF03551', 'PF03703', 'PF03703', 'PF03703', 'PF01593', 'PF00196', 'PF00072', 'PF01061', 'PF00005', 'PF00149', 'PF00196', 'PF00491', 'PF00501', 'PF02909']"
BGC0001945,NRP,PF11855 PF13835 PF13555 PF13558 PF13558 PF11795 PF09983 PF00113 PF02423 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00668 PF00501 PF13193 PF00550 PF00975 PF05977 PF08241 PF00171 PF02737 PF00378 PF02803 PF00108 PF00441 PF02770 PF02771 PF00441 PF02770 PF00441 PF00501 PF13561 PF00440 PF00378 PF00107 PF13602 PF02882 PF00763 PF02310,"['PF11855', 'PF13835', 'PF13555', 'PF13558', 'PF13558', 'PF11795', 'PF09983', 'PF00113', 'PF02423', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF05977', 'PF08241', 'PF00171', 'PF02737', 'PF00378', 'PF02803', 'PF00108', 'PF00441', 'PF02770', 'PF02771', 'PF00441', 'PF02770', 'PF00441', 'PF00501', 'PF13561', 'PF00440', 'PF00378', 'PF00107', 'PF13602', 'PF02882', 'PF00763', 'PF02310']"
BGC0001947,Saccharide,PF00254 PF01346 PF13807 PF13614 PF02706 PF01451 PF02563 PF03721 PF00984 PF03720 PF01370 PF13477 PF00534 PF02397 PF00132 PF00132 PF00132 PF00132 PF01041 PF02719 PF00483 PF00984 PF03720 PF00342 PF02880 PF02878 PF02652,"['PF00254', 'PF01346', 'PF13807', 'PF13614', 'PF02706', 'PF01451', 'PF02563', 'PF03721', 'PF00984', 'PF03720', 'PF01370', 'PF13477', 'PF00534', 'PF02397', 'PF00132', 'PF00132', 'PF00132', 'PF00132', 'PF01041', 'PF02719', 'PF00483', 'PF00984', 'PF03720', 'PF00342', 'PF02880', 'PF02878', 'PF02652']"
BGC0001948,Other,PF16715 PF00067 PF07690 PF07690,"['PF16715', 'PF00067', 'PF07690', 'PF07690']"
BGC0001949,Other,PF19086 PF14226 PF00067,"['PF19086', 'PF14226', 'PF00067']"
BGC0001950,NRP,PF00005 PF06472 PF00975 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00550 PF08241 PF13193 PF00501 PF00668 PF01734 PF16356 PF13385 PF16356 PF13385 PF16356 PF13385 PF01419 PF00109 PF02801 PF08242 PF16197 PF00698 PF14765 PF13489 PF08242 PF08659 PF13602 PF08659 PF00550 PF00501 PF00550 PF00109 PF02801 PF16197 PF00698 PF00550 PF00202 PF00296 PF00668 PF00501 PF13193 PF00550 PF18563 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF00501,"['PF00005', 'PF06472', 'PF00975', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00550', 'PF08241', 'PF13193', 'PF00501', 'PF00668', 'PF01734', 'PF16356', 'PF13385', 'PF16356', 'PF13385', 'PF16356', 'PF13385', 'PF01419', 'PF00109', 'PF02801', 'PF08242', 'PF16197', 'PF00698', 'PF14765', 'PF13489', 'PF08242', 'PF08659', 'PF13602', 'PF08659', 'PF00550', 'PF00501', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF00550', 'PF00202', 'PF00296', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF18563', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF00501']"
BGC0001951,NRP,PF00005 PF06472 PF00975 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00550 PF08241 PF13193 PF00501 PF00668 PF01734 PF16356 PF13385 PF16356 PF13385 PF16356 PF13385 PF16356 PF13385 PF00109 PF02801 PF08242 PF16197 PF00698 PF14765 PF13489 PF08242 PF08659 PF13602 PF08659 PF00550 PF00501 PF00550 PF00109 PF02801 PF16197 PF00698 PF00550 PF00202 PF00296 PF00668 PF00501 PF13193 PF00550 PF18563 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF00501,"['PF00005', 'PF06472', 'PF00975', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00550', 'PF08241', 'PF13193', 'PF00501', 'PF00668', 'PF01734', 'PF16356', 'PF13385', 'PF16356', 'PF13385', 'PF16356', 'PF13385', 'PF16356', 'PF13385', 'PF00109', 'PF02801', 'PF08242', 'PF16197', 'PF00698', 'PF14765', 'PF13489', 'PF08242', 'PF08659', 'PF13602', 'PF08659', 'PF00550', 'PF00501', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF00550', 'PF00202', 'PF00296', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF18563', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF00501']"
BGC0001952,NRP,PF00975 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF08242 PF13193 PF00501 PF00668 PF01734 PF13385 PF00350 PF00350 PF00501 PF00550 PF00067 PF00109 PF02801 PF16197 PF00109 PF08659 PF13602 PF14765 PF13489 PF08242 PF00106 PF08659 PF13602 PF08659 PF00550 PF00501 PF00550 PF00109 PF02801 PF16197 PF00698 PF00550 PF02801 PF00202 PF00296 PF00668 PF00501 PF00550 PF18563 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF00550 PF06472 PF00005,"['PF00975', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF08242', 'PF13193', 'PF00501', 'PF00668', 'PF01734', 'PF13385', 'PF00350', 'PF00350', 'PF00501', 'PF00550', 'PF00067', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF08659', 'PF13602', 'PF14765', 'PF13489', 'PF08242', 'PF00106', 'PF08659', 'PF13602', 'PF08659', 'PF00550', 'PF00501', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF00550', 'PF02801', 'PF00202', 'PF00296', 'PF00668', 'PF00501', 'PF00550', 'PF18563', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF00550', 'PF06472', 'PF00005']"
BGC0001953,NRP,PF00975 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF08242 PF13193 PF00501 PF00668 PF01734 PF13385 PF00350 PF00350 PF00501 PF00550 PF00067 PF00109 PF02801 PF16197 PF00109 PF08659 PF13602 PF14765 PF13489 PF08242 PF00106 PF08659 PF13602 PF08659 PF00550 PF00501 PF00550 PF00109 PF02801 PF16197 PF00109 PF00202 PF16197 PF00550 PF02801 PF00202 PF00296 PF00668 PF00501 PF13193 PF00550 PF18563 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF13193 PF00550 PF00668 PF00668 PF00501 PF00550 PF06472 PF00005,"['PF00975', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF08242', 'PF13193', 'PF00501', 'PF00668', 'PF01734', 'PF13385', 'PF00350', 'PF00350', 'PF00501', 'PF00550', 'PF00067', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF08659', 'PF13602', 'PF14765', 'PF13489', 'PF08242', 'PF00106', 'PF08659', 'PF13602', 'PF08659', 'PF00550', 'PF00501', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF00202', 'PF16197', 'PF00550', 'PF02801', 'PF00202', 'PF00296', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF18563', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF00550', 'PF06472', 'PF00005']"
BGC0001954,NRP,PF13622 PF00668 PF08659 PF14765 PF00106 PF16197 PF00109 PF16197 PF02801 PF00109 PF00067 PF00107 PF07690,"['PF13622', 'PF00668', 'PF08659', 'PF14765', 'PF00106', 'PF16197', 'PF00109', 'PF16197', 'PF02801', 'PF00109', 'PF00067', 'PF00107', 'PF07690']"
BGC0001955,NRP,PF01638 PF00793 PF00378 PF00378 PF02797 PF00195 PF00908 PF01041 PF01370 PF03559 PF00999 PF01070 PF00903 PF00067 PF00550 PF00501 PF12697 PF00155 PF13231 PF02585 PF03033 PF04820 PF00067 PF00067 PF00067 PF03621 PF00975 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF00501 PF00668 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF00501 PF00005 PF00664 PF20463 PF02153 PF13384 PF13384 PF01427 PF07478 PF01820 PF02826 PF12697 PF00440,"['PF01638', 'PF00793', 'PF00378', 'PF00378', 'PF02797', 'PF00195', 'PF00908', 'PF01041', 'PF01370', 'PF03559', 'PF00999', 'PF01070', 'PF00903', 'PF00067', 'PF00550', 'PF00501', 'PF12697', 'PF00155', 'PF13231', 'PF02585', 'PF03033', 'PF04820', 'PF00067', 'PF00067', 'PF00067', 'PF03621', 'PF00975', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF00501', 'PF00668', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF00501', 'PF00005', 'PF00664', 'PF20463', 'PF02153', 'PF13384', 'PF13384', 'PF01427', 'PF07478', 'PF01820', 'PF02826', 'PF12697', 'PF00440']"
BGC0001956,Polyketide,PF01063 PF02900 PF01408 PF00456 PF02779 PF02780 PF00501 PF13193 PF00550 PF00109 PF02801 PF16197 PF00109 PF02737 PF00725 PF02771 PF02770 PF00441 PF13649 PF13561 PF03641 PF07690 PF13535 PF01409 PF17759 PF08892 PF17928 PF17918 PF17928 PF00596 PF00596,"['PF01063', 'PF02900', 'PF01408', 'PF00456', 'PF02779', 'PF02780', 'PF00501', 'PF13193', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF02737', 'PF00725', 'PF02771', 'PF02770', 'PF00441', 'PF13649', 'PF13561', 'PF03641', 'PF07690', 'PF13535', 'PF01409', 'PF17759', 'PF08892', 'PF17928', 'PF17918', 'PF17928', 'PF00596', 'PF00596']"
BGC0001957,Polyketide,PF07690 PF03704 PF13191 PF13561 PF12006 PF02894 PF01408 PF01063 PF00456 PF02779 PF02780 PF13193 PF00501 PF13193 PF00109 PF02801 PF16197 PF00109 PF02737 PF00725 PF00441 PF13649 PF13561 PF03641 PF03704 PF00550 PF00202 PF03061 PF07977 PF00109 PF02801 PF00501,"['PF07690', 'PF03704', 'PF13191', 'PF13561', 'PF12006', 'PF02894', 'PF01408', 'PF01063', 'PF00456', 'PF02779', 'PF02780', 'PF13193', 'PF00501', 'PF13193', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF02737', 'PF00725', 'PF00441', 'PF13649', 'PF13561', 'PF03641', 'PF03704', 'PF00550', 'PF00202', 'PF03061', 'PF07977', 'PF00109', 'PF02801', 'PF00501']"
BGC0001959,Other,PF00925 PF00400 PF00400 PF00400 PF00400 PF00400 PF00400 PF00400 PF00400 PF13649 PF03781 PF00383 PF01872 PF03358 PF13649 PF07690 PF16859 PF16859,"['PF00925', 'PF00400', 'PF00400', 'PF00400', 'PF00400', 'PF00400', 'PF00400', 'PF00400', 'PF00400', 'PF13649', 'PF03781', 'PF00383', 'PF01872', 'PF03358', 'PF13649', 'PF07690', 'PF16859', 'PF16859']"
BGC0001960,Polyketide,PF16363 PF00483 PF08241 PF13649 PF08242 PF06722 PF01041 PF19892 PF03559 PF01408 PF01041 PF08028 PF08028 PF03704 PF00753 PF01648 PF13577 PF10604 PF00550 PF00109 PF02801 PF00109 PF13546 PF01613 PF00106 PF02737 PF00725 PF08240 PF00107 PF13602 PF01323 PF02737 PF00725 PF00107 PF03358,"['PF16363', 'PF00483', 'PF08241', 'PF13649', 'PF08242', 'PF06722', 'PF01041', 'PF19892', 'PF03559', 'PF01408', 'PF01041', 'PF08028', 'PF08028', 'PF03704', 'PF00753', 'PF01648', 'PF13577', 'PF10604', 'PF00550', 'PF00109', 'PF02801', 'PF00109', 'PF13546', 'PF01613', 'PF00106', 'PF02737', 'PF00725', 'PF08240', 'PF00107', 'PF13602', 'PF01323', 'PF02737', 'PF00725', 'PF00107', 'PF03358']"
BGC0001962,Polyketide,PF00528 PF12849 PF13649 PF00195 PF02797 PF04755 PF00144,"['PF00528', 'PF12849', 'PF13649', 'PF00195', 'PF02797', 'PF04755', 'PF00144']"
BGC0001963,NRP,PF03466 PF00126 PF04075 PF00550 PF08659 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF18369 PF00698 PF16197 PF00109 PF00550 PF02621 PF04055 PF19288 PF00313 PF06722 PF02621 PF16868 PF02518 PF00672 PF00486 PF00072 PF01370 PF19288 PF13459 PF00149 PF17837 PF01648 PF00975 PF01408 PF05050 PF04101 PF01061 PF00005 PF00501 PF03559 PF00438 PF02772 PF02773 PF19545 PF02775 PF01558 PF20169 PF00501 PF03621 PF00668 PF00109 PF16197 PF02801 PF00109 PF00550 PF13193 PF00501 PF02801 PF16197 PF02801 PF00109 PF00550 PF10862 PF02668 PF16861 PF02543 PF00975 PF00975 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00202 PF00550 PF07690 PF00501 PF00975 PF00109 PF08659 PF13602 PF00106 PF08240 PF14765 PF00698 PF16197 PF00109 PF00550 PF08659 PF13602 PF00106 PF08240 PF14765 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF18369 PF00698 PF16197 PF00109 PF00550 PF14765 PF00698 PF16197 PF00109 PF00550 PF14765 PF08659 PF18369 PF00698 PF16197 PF00109 PF00550 PF00109 PF00698 PF16197 PF00109 PF08990 PF00550 PF08659 PF00698 PF16197 PF00109 PF00550 PF08659 PF00698 PF16197 PF02801 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF18369 PF00550 PF08659 PF14765 PF00698 PF16197 PF00109 PF00550 PF08659 PF00109 PF08659 PF18369 PF00109 PF16197 PF00109 PF00550 PF08659 PF00698 PF16197 PF00109 PF13193 PF00501 PF07690 PF00501 PF00201,"['PF03466', 'PF00126', 'PF04075', 'PF00550', 'PF08659', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF02621', 'PF04055', 'PF19288', 'PF00313', 'PF06722', 'PF02621', 'PF16868', 'PF02518', 'PF00672', 'PF00486', 'PF00072', 'PF01370', 'PF19288', 'PF13459', 'PF00149', 'PF17837', 'PF01648', 'PF00975', 'PF01408', 'PF05050', 'PF04101', 'PF01061', 'PF00005', 'PF00501', 'PF03559', 'PF00438', 'PF02772', 'PF02773', 'PF19545', 'PF02775', 'PF01558', 'PF20169', 'PF00501', 'PF03621', 'PF00668', 'PF00109', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF13193', 'PF00501', 'PF02801', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF10862', 'PF02668', 'PF16861', 'PF02543', 'PF00975', 'PF00975', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00202', 'PF00550', 'PF07690', 'PF00501', 'PF00975', 'PF00109', 'PF08659', 'PF13602', 'PF00106', 'PF08240', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF13602', 'PF00106', 'PF08240', 'PF14765', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF14765', 'PF08659', 'PF18369', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF00109', 'PF00698', 'PF16197', 'PF00109', 'PF08990', 'PF00550', 'PF08659', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF00698', 'PF16197', 'PF02801', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF18369', 'PF00550', 'PF08659', 'PF14765', 'PF00698', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF00109', 'PF08659', 'PF18369', 'PF00109', 'PF16197', 'PF00109', 'PF00550', 'PF08659', 'PF00698', 'PF16197', 'PF00109', 'PF13193', 'PF00501', 'PF07690', 'PF00501', 'PF00201']"
BGC0001964,Polyketide,PF05708 PF12974 PF00512 PF12974 PF02834 PF04307 PF00211 PF09180 PF00587 PF14234 PF03372 PF02698 PF01047 PF13531 PF00528 PF00005 PF03459 PF00805 PF00805 PF00128 PF06983 PF02797 PF04140 PF00501 PF01494 PF01223 PF01638 PF00107 PF00392 PF00155 PF12840 PF08327 PF12706 PF05685 PF00891 PF00072 PF00578,"['PF05708', 'PF12974', 'PF00512', 'PF12974', 'PF02834', 'PF04307', 'PF00211', 'PF09180', 'PF00587', 'PF14234', 'PF03372', 'PF02698', 'PF01047', 'PF13531', 'PF00528', 'PF00005', 'PF03459', 'PF00805', 'PF00805', 'PF00128', 'PF06983', 'PF02797', 'PF04140', 'PF00501', 'PF01494', 'PF01223', 'PF01638', 'PF00107', 'PF00392', 'PF00155', 'PF12840', 'PF08327', 'PF12706', 'PF05685', 'PF00891', 'PF00072', 'PF00578']"
BGC0001965,Other,PF13546 PF00206 PF13454 PF08240 PF00107 PF00117 PF00425 PF00857 PF01474 PF18029 PF03358 PF14534 PF00797 PF04909 PF08541 PF08545 PF08541 PF10604 PF00501 PF01494 PF13460 PF13649 PF14226 PF14226 PF14226 PF07690 PF02909,"['PF13546', 'PF00206', 'PF13454', 'PF08240', 'PF00107', 'PF00117', 'PF00425', 'PF00857', 'PF01474', 'PF18029', 'PF03358', 'PF14534', 'PF00797', 'PF04909', 'PF08541', 'PF08545', 'PF08541', 'PF10604', 'PF00501', 'PF01494', 'PF13460', 'PF13649', 'PF14226', 'PF14226', 'PF14226', 'PF07690', 'PF02909']"
BGC0001966,NRP,PF00141 PF00005 PF13193 PF00501 PF03033 PF07690 PF07690 PF01284 PF01565 PF04479 PF00975 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF00109 PF02801 PF16197 PF00698 PF14765 PF08242 PF08659 PF02801 PF13602 PF08659,"['PF00141', 'PF00005', 'PF13193', 'PF00501', 'PF03033', 'PF07690', 'PF07690', 'PF01284', 'PF01565', 'PF04479', 'PF00975', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF14765', 'PF08242', 'PF08659', 'PF02801', 'PF13602', 'PF08659']"
